category,model_type,dataset_mode,training_mode,darcy_weight,run_name,best_state_path,final_state_path,history_csv_path,history_pt_path,summary_json_path,has_best_state,has_final_state,has_history_csv,has_history_pt,has_summary_json,complete_core
official_darcy,attn_unet,fixed,physics_limited,5.0,fixed_physics_limited_attn_unet_darcy_5p0,official_darcy\final\fixed_physics_limited_attn_unet_darcy_5p0_best_state.pt,official_darcy\final\fixed_physics_limited_attn_unet_darcy_5p0_final_state.pt,official_darcy\final\fixed_physics_limited_attn_unet_darcy_5p0_history.csv,official_darcy\final\fixed_physics_limited_attn_unet_darcy_5p0_history.pt,official_darcy\final\fixed_physics_limited_attn_unet_darcy_5p0_summary.json,True,True,True,True,True,True
official_darcy,attn_unet,fixed,physics_limited,0.1,fixed_physics_limited_attn_unet_darcy_0p1,official_darcy\final\fixed_physics_limited_attn_unet_darcy_0p1_best_state.pt,official_darcy\final\fixed_physics_limited_attn_unet_darcy_0p1_final_state.pt,official_darcy\final\fixed_physics_limited_attn_unet_darcy_0p1_history.csv,official_darcy\final\fixed_physics_limited_attn_unet_darcy_0p1_history.pt,official_darcy\final\fixed_physics_limited_attn_unet_darcy_0p1_summary.json,True,True,True,True,True,True
official_darcy,attn_unet,fixed,physics_limited,1.0,fixed_physics_limited_attn_unet_darcy_1p0,official_darcy\final\fixed_physics_limited_attn_unet_darcy_1p0_best_state.pt,official_darcy\final\fixed_physics_limited_attn_unet_darcy_1p0_final_state.pt,official_darcy\final\fixed_physics_limited_attn_unet_darcy_1p0_history.csv,official_darcy\final\fixed_physics_limited_attn_unet_darcy_1p0_history.pt,official_darcy\final\fixed_physics_limited_attn_unet_darcy_1p0_summary.json,True,True,True,True,True,True
official_darcy,attn_unet,fixed,physics_limited,10.0,fixed_physics_limited_attn_unet_darcy_10p0,official_darcy\final\fixed_physics_limited_attn_unet_darcy_10p0_best_state.pt,official_darcy\final\fixed_physics_limited_attn_unet_darcy_10p0_final_state.pt,official_darcy\final\fixed_physics_limited_attn_unet_darcy_10p0_history.csv,official_darcy\final\fixed_physics_limited_attn_unet_darcy_10p0_history.pt,official_darcy\final\fixed_physics_limited_attn_unet_darcy_10p0_summary.json,True,True,True,True,True,True
official_darcy,attn_unet,border,physics_limited,5.0,border_physics_limited_attn_unet_darcy_5p0,official_darcy\final\border_physics_limited_attn_unet_darcy_5p0_best_state.pt,official_darcy\final\border_physics_limited_attn_unet_darcy_5p0_final_state.pt,official_darcy\final\border_physics_limited_attn_unet_darcy_5p0_history.csv,official_darcy\final\border_physics_limited_attn_unet_darcy_5p0_history.pt,official_darcy\final\border_physics_limited_attn_unet_darcy_5p0_summary.json,True,True,True,True,True,True
official_darcy,attn_unet,border,physics_limited,0.1,border_physics_limited_attn_unet_darcy_0p1,official_darcy\final\border_physics_limited_attn_unet_darcy_0p1_best_state.pt,official_darcy\final\border_physics_limited_attn_unet_darcy_0p1_final_state.pt,official_darcy\final\border_physics_limited_attn_unet_darcy_0p1_history.csv,official_darcy\final\border_physics_limited_attn_unet_darcy_0p1_history.pt,official_darcy\final\border_physics_limited_attn_unet_darcy_0p1_summary.json,True,True,True,True,True,True
official_darcy,attn_unet,border,physics_limited,1.0,border_physics_limited_attn_unet_darcy_1p0,official_darcy\final\border_physics_limited_attn_unet_darcy_1p0_best_state.pt,official_darcy\final\border_physics_limited_attn_unet_darcy_1p0_final_state.pt,official_darcy\final\border_physics_limited_attn_unet_darcy_1p0_history.csv,official_darcy\final\border_physics_limited_attn_unet_darcy_1p0_history.pt,official_darcy\final\border_physics_limited_attn_unet_darcy_1p0_summary.json,True,True,True,True,True,True
official_darcy,attn_unet,border,physics_limited,10.0,border_physics_limited_attn_unet_darcy_10p0,official_darcy\final\border_physics_limited_attn_unet_darcy_10p0_best_state.pt,official_darcy\final\border_physics_limited_attn_unet_darcy_10p0_final_state.pt,official_darcy\final\border_physics_limited_attn_unet_darcy_10p0_history.csv,official_darcy\final\border_physics_limited_attn_unet_darcy_10p0_history.pt,official_darcy\final\border_physics_limited_attn_unet_darcy_10p0_summary.json,True,True,True,True,True,True
official_darcy,splitnet,fixed,physics_limited,5.0,fixed_physics_limited_splitnet_darcy_5p0,official_darcy\final\fixed_physics_limited_splitnet_darcy_5p0_best_state.pt,official_darcy\final\fixed_physics_limited_splitnet_darcy_5p0_final_state.pt,official_darcy\final\fixed_physics_limited_splitnet_darcy_5p0_history.csv,official_darcy\final\fixed_physics_limited_splitnet_darcy_5p0_history.pt,official_darcy\final\fixed_physics_limited_splitnet_darcy_5p0_summary.json,True,True,True,True,True,True
official_darcy,splitnet,fixed,physics_limited,0.1,fixed_physics_limited_splitnet_darcy_0p1,official_darcy\final\fixed_physics_limited_splitnet_darcy_0p1_best_state.pt,official_darcy\final\fixed_physics_limited_splitnet_darcy_0p1_final_state.pt,official_darcy\final\fixed_physics_limited_splitnet_darcy_0p1_history.csv,official_darcy\final\fixed_physics_limited_splitnet_darcy_0p1_history.pt,official_darcy\final\fixed_physics_limited_splitnet_darcy_0p1_summary.json,True,True,True,True,True,True
official_darcy,splitnet,fixed,physics_limited,1.0,fixed_physics_limited_splitnet_darcy_1p0,official_darcy\final\fixed_physics_limited_splitnet_darcy_1p0_best_state.pt,official_darcy\final\fixed_physics_limited_splitnet_darcy_1p0_final_state.pt,official_darcy\final\fixed_physics_limited_splitnet_darcy_1p0_history.csv,official_darcy\final\fixed_physics_limited_splitnet_darcy_1p0_history.pt,official_darcy\final\fixed_physics_limited_splitnet_darcy_1p0_summary.json,True,True,True,True,True,True
official_darcy,splitnet,fixed,physics_limited,10.0,fixed_physics_limited_splitnet_darcy_10p0,official_darcy\final\fixed_physics_limited_splitnet_darcy_10p0_best_state.pt,official_darcy\final\fixed_physics_limited_splitnet_darcy_10p0_final_state.pt,official_darcy\final\fixed_physics_limited_splitnet_darcy_10p0_history.csv,official_darcy\final\fixed_physics_limited_splitnet_darcy_10p0_history.pt,official_darcy\final\fixed_physics_limited_splitnet_darcy_10p0_summary.json,True,True,True,True,True,True
official_darcy,splitnet,border,physics_limited,5.0,border_physics_limited_splitnet_darcy_5p0,official_darcy\final\border_physics_limited_splitnet_darcy_5p0_best_state.pt,official_darcy\final\border_physics_limited_splitnet_darcy_5p0_final_state.pt,official_darcy\final\border_physics_limited_splitnet_darcy_5p0_history.csv,official_darcy\final\border_physics_limited_splitnet_darcy_5p0_history.pt,official_darcy\final\border_physics_limited_splitnet_darcy_5p0_summary.json,True,True,True,True,True,True
official_darcy,splitnet,border,physics_limited,0.1,border_physics_limited_splitnet_darcy_0p1,official_darcy\final\border_physics_limited_splitnet_darcy_0p1_best_state.pt,official_darcy\final\border_physics_limited_splitnet_darcy_0p1_final_state.pt,official_darcy\final\border_physics_limited_splitnet_darcy_0p1_history.csv,official_darcy\final\border_physics_limited_splitnet_darcy_0p1_history.pt,official_darcy\final\border_physics_limited_splitnet_darcy_0p1_summary.json,True,True,True,True,True,True
official_darcy,splitnet,border,physics_limited,1.0,border_physics_limited_splitnet_darcy_1p0,official_darcy\final\border_physics_limited_splitnet_darcy_1p0_best_state.pt,official_darcy\final\border_physics_limited_splitnet_darcy_1p0_final_state.pt,official_darcy\final\border_physics_limited_splitnet_darcy_1p0_history.csv,official_darcy\final\border_physics_limited_splitnet_darcy_1p0_history.pt,official_darcy\final\border_physics_limited_splitnet_darcy_1p0_summary.json,True,True,True,True,True,True
official_darcy,splitnet,border,physics_limited,10.0,border_physics_limited_splitnet_darcy_10p0,official_darcy\final\border_physics_limited_splitnet_darcy_10p0_best_state.pt,official_darcy\final\border_physics_limited_splitnet_darcy_10p0_final_state.pt,official_darcy\final\border_physics_limited_splitnet_darcy_10p0_history.csv,official_darcy\final\border_physics_limited_splitnet_darcy_10p0_history.pt,official_darcy\final\border_physics_limited_splitnet_darcy_10p0_summary.json,True,True,True,True,True,True
official_darcy,unet,fixed,physics_limited,5.0,fixed_physics_limited_unet_darcy_5p0,official_darcy\final\fixed_physics_limited_unet_darcy_5p0_best_state.pt,official_darcy\final\fixed_physics_limited_unet_darcy_5p0_final_state.pt,official_darcy\final\fixed_physics_limited_unet_darcy_5p0_history.csv,official_darcy\final\fixed_physics_limited_unet_darcy_5p0_history.pt,official_darcy\final\fixed_physics_limited_unet_darcy_5p0_summary.json,True,True,True,True,True,True
official_darcy,unet,fixed,physics_limited,0.1,fixed_physics_limited_unet_darcy_0p1,official_darcy\final\fixed_physics_limited_unet_darcy_0p1_best_state.pt,official_darcy\final\fixed_physics_limited_unet_darcy_0p1_final_state.pt,official_darcy\final\fixed_physics_limited_unet_darcy_0p1_history.csv,official_darcy\final\fixed_physics_limited_unet_darcy_0p1_history.pt,official_darcy\final\fixed_physics_limited_unet_darcy_0p1_summary.json,True,True,True,True,True,True
official_darcy,unet,fixed,physics_limited,1.0,fixed_physics_limited_unet_darcy_1p0,official_darcy\final\fixed_physics_limited_unet_darcy_1p0_best_state.pt,official_darcy\final\fixed_physics_limited_unet_darcy_1p0_final_state.pt,official_darcy\final\fixed_physics_limited_unet_darcy_1p0_history.csv,official_darcy\final\fixed_physics_limited_unet_darcy_1p0_history.pt,official_darcy\final\fixed_physics_limited_unet_darcy_1p0_summary.json,True,True,True,True,True,True
official_darcy,unet,fixed,physics_limited,10.0,fixed_physics_limited_unet_darcy_10p0,official_darcy\final\fixed_physics_limited_unet_darcy_10p0_best_state.pt,official_darcy\final\fixed_physics_limited_unet_darcy_10p0_final_state.pt,official_darcy\final\fixed_physics_limited_unet_darcy_10p0_history.csv,official_darcy\final\fixed_physics_limited_unet_darcy_10p0_history.pt,official_darcy\final\fixed_physics_limited_unet_darcy_10p0_summary.json,True,True,True,True,True,True
official_darcy,unet,border,physics_limited,5.0,border_physics_limited_unet_darcy_5p0,official_darcy\final\border_physics_limited_unet_darcy_5p0_best_state.pt,official_darcy\final\border_physics_limited_unet_darcy_5p0_final_state.pt,official_darcy\final\border_physics_limited_unet_darcy_5p0_history.csv,official_darcy\final\border_physics_limited_unet_darcy_5p0_history.pt,official_darcy\final\border_physics_limited_unet_darcy_5p0_summary.json,True,True,True,True,True,True
official_darcy,unet,border,physics_limited,0.1,border_physics_limited_unet_darcy_0p1,official_darcy\final\border_physics_limited_unet_darcy_0p1_best_state.pt,official_darcy\final\border_physics_limited_unet_darcy_0p1_final_state.pt,official_darcy\final\border_physics_limited_unet_darcy_0p1_history.csv,official_darcy\final\border_physics_limited_unet_darcy_0p1_history.pt,official_darcy\final\border_physics_limited_unet_darcy_0p1_summary.json,True,True,True,True,True,True
official_darcy,unet,border,physics_limited,1.0,border_physics_limited_unet_darcy_1p0,official_darcy\final\border_physics_limited_unet_darcy_1p0_best_state.pt,official_darcy\final\border_physics_limited_unet_darcy_1p0_final_state.pt,official_darcy\final\border_physics_limited_unet_darcy_1p0_history.csv,official_darcy\final\border_physics_limited_unet_darcy_1p0_history.pt,official_darcy\final\border_physics_limited_unet_darcy_1p0_summary.json,True,True,True,True,True,True
official_darcy,unet,border,physics_limited,10.0,border_physics_limited_unet_darcy_10p0,official_darcy\final\border_physics_limited_unet_darcy_10p0_best_state.pt,official_darcy\final\border_physics_limited_unet_darcy_10p0_final_state.pt,official_darcy\final\border_physics_limited_unet_darcy_10p0_history.csv,official_darcy\final\border_physics_limited_unet_darcy_10p0_history.pt,official_darcy\final\border_physics_limited_unet_darcy_10p0_summary.json,True,True,True,True,True,True
baseline_full_nodarcy,splitnet_attn,fixed,baseline_full,0.0,fixed_splitnet_attn_baseline_full_nodarcy,baseline_full\final\fixed_splitnet_attn_baseline_full_nodarcy_best_state.pt,baseline_full\final\fixed_splitnet_attn_baseline_full_nodarcy_final_state.pt,baseline_full\final\fixed_splitnet_attn_baseline_full_nodarcy_history.csv,baseline_full\final\fixed_splitnet_attn_baseline_full_nodarcy_history.pt,baseline_full\final\fixed_splitnet_attn_baseline_full_nodarcy_summary.json,True,True,True,True,True,True
baseline_full_nodarcy,splitnet_attn,border,baseline_full,0.0,border_splitnet_attn_baseline_full_nodarcy,baseline_full\final\border_splitnet_attn_baseline_full_nodarcy_best_state.pt,baseline_full\final\border_splitnet_attn_baseline_full_nodarcy_final_state.pt,baseline_full\final\border_splitnet_attn_baseline_full_nodarcy_history.csv,baseline_full\final\border_splitnet_attn_baseline_full_nodarcy_history.pt,baseline_full\final\border_splitnet_attn_baseline_full_nodarcy_summary.json,True,True,True,True,True,True
baseline_full_nodarcy,attn_unet,fixed,baseline_full,0.0,fixed_attn_unet_baseline_full_nodarcy,baseline_full\final\fixed_attn_unet_baseline_full_nodarcy_best_state.pt,baseline_full\final\fixed_attn_unet_baseline_full_nodarcy_final_state.pt,baseline_full\final\fixed_attn_unet_baseline_full_nodarcy_history.csv,baseline_full\final\fixed_attn_unet_baseline_full_nodarcy_history.pt,baseline_full\final\fixed_attn_unet_baseline_full_nodarcy_summary.json,True,True,True,True,True,True
baseline_full_nodarcy,attn_unet,border,baseline_full,0.0,border_attn_unet_baseline_full_nodarcy,baseline_full\final\border_attn_unet_baseline_full_nodarcy_best_state.pt,baseline_full\final\border_attn_unet_baseline_full_nodarcy_final_state.pt,baseline_full\final\border_attn_unet_baseline_full_nodarcy_history.csv,baseline_full\final\border_attn_unet_baseline_full_nodarcy_history.pt,baseline_full\final\border_attn_unet_baseline_full_nodarcy_summary.json,True,True,True,True,True,True
baseline_full_nodarcy,prof_unet,fixed,baseline_full,0.0,fixed_prof_unet_baseline_full_nodarcy,baseline_full\final\fixed_prof_unet_baseline_full_nodarcy_best_state.pt,baseline_full\final\fixed_prof_unet_baseline_full_nodarcy_final_state.pt,baseline_full\final\fixed_prof_unet_baseline_full_nodarcy_history.csv,baseline_full\final\fixed_prof_unet_baseline_full_nodarcy_history.pt,baseline_full\final\fixed_prof_unet_baseline_full_nodarcy_summary.json,True,True,True,True,True,True
baseline_full_nodarcy,prof_unet,border,baseline_full,0.0,border_prof_unet_baseline_full_nodarcy,baseline_full\final\border_prof_unet_baseline_full_nodarcy_best_state.pt,baseline_full\final\border_prof_unet_baseline_full_nodarcy_final_state.pt,baseline_full\final\border_prof_unet_baseline_full_nodarcy_history.csv,baseline_full\final\border_prof_unet_baseline_full_nodarcy_history.pt,baseline_full\final\border_prof_unet_baseline_full_nodarcy_summary.json,True,True,True,True,True,True
