name,path,root_key,model_type,arch_family,has_attention,dataset_mode,training_mode,darcy_weight,epochs,best_train_loss_used,final_train_loss_used,best_epoch_train_loss_used,best_train_total_mse,final_train_total_mse,best_epoch_train_total_mse,best_train_supervised_mse,final_train_supervised_mse,best_epoch_train_supervised_mse,best_train_mask_mse,final_train_mask_mse,best_epoch_train_mask_mse,best_train_nonmask_mse,final_train_nonmask_mse,best_epoch_train_nonmask_mse,best_train_darcy,final_train_darcy,best_epoch_train_darcy,best_val_total_mse,final_val_total_mse,best_epoch_val_total_mse,best_val_supervised_mse,final_val_supervised_mse,best_epoch_val_supervised_mse,best_val_mask_mse,final_val_mask_mse,best_epoch_val_mask_mse,best_val_nonmask_mse,final_val_nonmask_mse,best_epoch_val_nonmask_mse,best_val_darcy,final_val_darcy,best_epoch_val_darcy
border_physics_limited_attn_unet_darcy_0p0,recent_analysis_unet\physics_tests\border\border_physics_limited_attn_unet_darcy_0p0_history.csv,attn_unet,attn_unet,small_unet,True,border,physics_limited,0.0,75,0.0002107683730383,0.0002225641432092,70,0.02473904679601,0.0810276346328931,70,0.00019943115685,0.000485914727249,67,0.001528208132069,0.00372348458339,67,0.0158429864602975,0.0926299282373526,71,5.486006641429132e-05,0.0017405127366192,1,0.0254787966609001,0.0999521613121032,71,0.0008839284593705,0.0012924323033075,59,0.0067733982577919,0.0099036960396915,59,0.0146739560179412,0.1134671978652477,71,5.5314667042694056e-05,0.0019112544250674,1
border_physics_limited_attn_unet_darcy_0p001,recent_analysis_unet\physics_tests\border\border_physics_limited_attn_unet_darcy_0p001_history.csv,attn_unet,attn_unet,small_unet,True,border,physics_limited,0.001,75,0.0004015785368839,0.0004202759300824,73,0.0445831106641353,0.0992843875518212,2,0.0003976805511718,0.0003976805511718,75,0.0030473606446041,0.0030473606446041,75,0.0352824615935484,0.1137282460545882,2,0.0002750249166125,0.0025915006796518,1,0.0529531702399253,0.1166859529912471,2,0.0010604895185679,0.0015299655264243,58,0.0081263567321002,0.0117238740436732,58,0.0467919815331697,0.1324393175542354,2,0.0002766019431874,0.0028407318051904,1
border_physics_limited_attn_unet_darcy_0p01,recent_analysis_unet\physics_tests\border\border_physics_limited_attn_unet_darcy_0p01_history.csv,attn_unet,attn_unet,small_unet,True,border,physics_limited,0.01,75,0.0005940784668872,0.0006637142087595,71,0.0626005125351441,0.1215140246427976,1,0.0005771374070228,0.0006982441013977,71,0.0044225089920636,0.0053505296520411,71,0.0245683295413469,0.1389485723697222,1,3.054170076957701e-05,0.0018805165428859,1,0.0638249594718217,0.1256856977939605,1,0.0010093442600918,0.0012326730589848,69,0.0077344390330836,0.0094457707833498,69,0.0243961323052644,0.1431317165493965,1,1.9221259935875424e-05,0.0018559037707746,1
border_physics_limited_attn_unet_darcy_0p1,recent_analysis_unet\physics_tests\border\border_physics_limited_attn_unet_darcy_0p1_history.csv,attn_unet,attn_unet,small_unet,True,border,physics_limited,0.1,75,0.0003160727990176,0.0003358812096755,74,0.0434549616124385,0.0614524167508651,9,0.0002301862684991,0.0002301862684991,75,0.001763879500616,0.001763879500616,75,0.028255274805885,0.0704108468997172,1,0.0001514706912134,0.0007776671883244,1,0.0467771619558334,0.0697053611278533,9,0.0007998056535143,0.0009010347479488,70,0.0061287791002541,0.0069044809322804,70,0.0281917508691549,0.0791309095919132,1,0.0001506886110291,0.0007535362849012,1
border_physics_limited_attn_unet_darcy_1p0,recent_analysis_unet\physics_tests\border\border_physics_limited_attn_unet_darcy_1p0_history.csv,attn_unet,attn_unet,small_unet,True,border,physics_limited,1.0,75,0.0004622238219524,0.0006099567720248,71,0.054865698210704,0.2084217724891809,1,0.0003931229711713,0.0028162773441857,69,0.0030124366271476,0.0215806697423641,69,0.0421397990714281,0.2364640598877882,1,1.4128178498559952e-05,0.0001314448712107,1,0.0550806131213903,0.2090385735034942,1,0.0013179971661884,0.0030549110146239,60,0.0100995949935168,0.023409280180931,60,0.0436211328953504,0.2368989884853363,1,1.4770342932024506e-05,9.65295643254649e-05,1
border_physics_limited_attn_unet_darcy_10p0,recent_analysis_unet\physics_tests\border\border_physics_limited_attn_unet_darcy_10p0_history.csv,attn_unet,attn_unet,small_unet,True,border,physics_limited,10.0,75,0.0008662870147814,0.0008686874628974,74,0.0428994002823646,0.1596327561598557,1,0.0007819337546467,0.0007819337546467,75,0.0059918296786072,0.0059918296786072,75,0.0193171441937104,0.1826921533315609,1,7.680930022429377e-06,8.976939800329721e-06,71,0.0420004792511463,0.2290290147066116,1,0.0015953888883814,0.001937038928736,43,0.0122252024710178,0.014843210298568,43,0.0192907435819506,0.2611753731966019,1,6.778750412195223e-06,6.778750412195223e-06,75
border_physics_limited_attn_unet_darcy_100p0,recent_analysis_unet\physics_tests\border\border_physics_limited_attn_unet_darcy_100p0_history.csv,attn_unet,attn_unet,small_unet,True,border,physics_limited,100.0,75,0.0017138708544035,0.0018016745616944,74,0.045006746187424,0.1765924642483393,1,0.0016798363574661,0.0016798363574661,75,0.0128723095195033,0.0128723095195033,75,0.0113864939373273,0.2011646169882554,1,7.756790249657523e-07,1.0892285302314774e-06,63,0.0455318063497543,0.20172730833292,1,0.0017977927229367,0.0017977927229367,75,0.0137761895544826,0.0137761895544826,75,0.011389868799597,0.2299362018704414,1,9.566662754423306e-07,1.243393415961691e-06,27
border_physics_limited_attn_unet_darcy_1000p0,recent_analysis_unet\physics_tests\border\border_physics_limited_attn_unet_darcy_1000p0_history.csv,attn_unet,attn_unet,small_unet,True,border,physics_limited,1000.0,75,0.00772879868507,0.00772879868507,75,0.0633136312931011,0.145743564917491,1,0.0068871768979498,0.0068871768979498,75,0.0527753031406647,0.0527753031406647,75,0.0381238493972863,0.1596968269500977,1,7.201388741169724e-07,7.237706467887433e-07,74,0.0630797561258077,0.1659374207258224,1,0.0064671173691749,0.0064671173691749,75,0.0495564565062522,0.0495564565062522,75,0.0381274193525314,0.1834046080708503,1,7.771032585424109e-07,7.771032585424109e-07,75
border_physics_limited_attn_unet_darcy_10000p0,recent_analysis_unet\physics_tests\border\border_physics_limited_attn_unet_darcy_10000p0_history.csv,attn_unet,attn_unet,small_unet,True,border,physics_limited,10000.0,75,0.0573451739664261,0.0577838342541303,74,0.0857333810283587,0.0934246407869534,1,0.0567317790327928,0.0567317790327928,75,0.4347262886854318,0.4347262886854318,75,0.0309957092962203,0.0421999556322892,1,3.971014259298919e-08,3.971014259298919e-08,75,0.0867412529885768,0.0980209179222583,1,0.0570157442241907,0.0609827931970357,73,0.4369022607803344,0.4673011153936386,73,0.0309580175206065,0.0425970371812582,1,5.6299630557532514e-08,8.37992292446188e-08,72
border_physics_limited_prof_unet_darcy_0p0,recent_analysis_prof_unet\physics_tests\border\border_physics_limited_prof_unet_darcy_0p0_history.csv,prof_unet,prof_unet,prof_unet,False,border,physics_limited,0.0,75,0.0005449827958961,0.0005645469340006,66,0.1386809421655459,0.2551277321882737,3,0.000534524996347,0.0005347459951642,61,0.0040959770827052,0.0040976705614668,61,0.1539790913080558,0.292803895779145,3,0.0006971950284563,0.0015939008563947,1,0.1387759357690811,0.2621715620160103,3,0.0011061374214477,0.0014138516620732,30,0.0084761491045355,0.0108341125771403,30,0.1542397931218147,0.299893856048584,3,0.0007024177582934,0.0016095968428999,1
border_physics_limited_prof_unet_darcy_0p001,recent_analysis_prof_unet\physics_tests\border\border_physics_limited_prof_unet_darcy_0p001_history.csv,prof_unet,prof_unet,prof_unet,False,border,physics_limited,0.001,75,0.000525243730338,0.0008342730102296,67,0.0990402068083102,0.2542170121883734,2,0.000510329518688,0.0006558162261708,63,0.0039105711337656,0.005025411866462,63,0.1066674244327422,0.2916172551803099,2,0.0003540605964819,0.0014660466187752,2,0.0988902829587459,0.2709166944026947,2,0.0010507333907298,0.0012330272991675,32,0.008051597001031,0.0094484853558242,32,0.1068550065159797,0.3101594775915146,2,0.0003531026013661,0.0014655345701612,2
border_physics_limited_prof_unet_darcy_0p01,recent_analysis_prof_unet\physics_tests\border\border_physics_limited_prof_unet_darcy_0p01_history.csv,prof_unet,prof_unet,prof_unet,False,border,physics_limited,0.01,75,0.0004351590364538,0.0005007749759198,70,0.1529720440889016,0.2542082938628319,1,0.0004281077999621,0.0004281077999621,75,0.0032805196272257,0.0032805196272257,75,0.166752183666596,0.2918691084935115,1,0.0009039981687704,0.0012635360322653,7,0.1516963541507721,0.2624514952301979,1,0.0010142450511921,0.0013694599096197,21,0.0077719929628074,0.0104939459823071,21,0.1668879583477974,0.3002668619155884,1,0.0009090728941373,0.0012650905409827,7
border_physics_limited_prof_unet_darcy_0p1,recent_analysis_prof_unet\physics_tests\border\border_physics_limited_prof_unet_darcy_0p1_history.csv,prof_unet,prof_unet,prof_unet,False,border,physics_limited,0.1,75,0.0005315869616774,0.0005598043245323,74,0.1596852055726907,0.2506782618852762,1,0.0004570336657194,0.0004818156758585,73,0.0035021737850724,0.003692074243027,73,0.174883294564027,0.2877475007986411,1,0.0004711001372645,0.0005731330244228,62,0.1586516842246055,0.2629080384969711,1,0.0009738061577081,0.0013016217213589,70,0.0074621161445975,0.0099741128273308,70,0.1750307962298393,0.300869944691658,1,0.0004721898818388,0.0005795017350465,62
border_physics_limited_prof_unet_darcy_1p0,recent_analysis_prof_unet\physics_tests\border\border_physics_limited_prof_unet_darcy_1p0_history.csv,prof_unet,prof_unet,prof_unet,False,border,physics_limited,1.0,75,0.0006570910127499,0.0007100115509297,74,0.1569144286406346,0.2512382039657005,1,0.0006127440301964,0.000649760172774,69,0.0046953566742535,0.0049790052864222,69,0.1726850496652798,0.2881983381051283,1,2.877504765563525e-05,5.55044879057767e-05,45,0.1565440997481346,0.2565313011407852,1,0.0012753126095049,0.001575594197493,58,0.0097725104540586,0.0120735188946127,58,0.1733226388692856,0.2932210564613342,1,2.879491621570196e-05,5.521131752175279e-05,45
border_physics_limited_prof_unet_darcy_10p0,recent_analysis_prof_unet\physics_tests\border\border_physics_limited_prof_unet_darcy_10p0_history.csv,prof_unet,prof_unet,prof_unet,False,border,physics_limited,10.0,75,0.0008997942279212,0.0008997942279212,75,0.0698060404795866,0.2775323131145575,2,0.0008604102932179,0.0008825763749579,69,0.0065931824680704,0.0067630374971299,69,0.0683741632562417,0.3181710648231017,2,2.5094551428759214e-06,3.240404905040916e-06,57,0.0687120452523231,0.287818831205368,2,0.0012496929615736,0.0017325421911664,50,0.00957619138062,0.0132761855609714,50,0.0684019945561885,0.3290239214897156,2,2.408023374300683e-06,3.066219119318703e-06,57
border_physics_limited_prof_unet_darcy_100p0,recent_analysis_prof_unet\physics_tests\border\border_physics_limited_prof_unet_darcy_100p0_history.csv,prof_unet,prof_unet,prof_unet,False,border,physics_limited,100.0,75,0.0008074600467434,0.0008179779561499,73,0.1327193665962953,0.280338629698142,3,0.0007765838915171,0.000781403560466,70,0.0059508345662974,0.0059877669510359,70,0.1481751956236668,0.3215149266597552,3,2.793057248960069e-07,3.917028382789002e-07,48,0.1368801921606063,0.2947557151317596,3,0.0013545353896915,0.0016973321791738,12,0.0103795817121863,0.0130063772201538,12,0.1530302464962005,0.337042424082756,3,2.8942202163761975e-07,4.346196533333568e-07,35
border_physics_limited_prof_unet_darcy_1000p0,recent_analysis_prof_unet\physics_tests\border\border_physics_limited_prof_unet_darcy_1000p0_history.csv,prof_unet,prof_unet,prof_unet,False,border,physics_limited,1000.0,75,0.0009056211013394,0.0009250776985516,72,0.1698587632332092,0.2656440192308181,1,0.0008402494937539,0.0008532416257553,68,0.0064386936047902,0.0065382502208917,68,0.1847552576890358,0.3045322383061433,1,3.01612420281426e-08,3.7964789693744884e-08,52,0.1695100903511047,0.282663956284523,1,0.0014876921311952,0.0017794675077311,24,0.0113999399356544,0.0136357669252902,24,0.1848347723484039,0.3230414003133773,1,2.6331576385985044e-08,3.1720627902132044e-08,62
border_physics_limited_splitnet_attn_darcy_0p0,recent_analysis\physics_tests\border\border_physics_limited_splitnet_attn_darcy_0p0_history.csv,splitnet_attn,splitnet_attn,splitnet,True,border,physics_limited,0.0,75,0.0005092682557192,0.0005092682557192,75,0.0400524689601017,0.261478249843304,1,0.0004882333040512,0.0004882333040512,75,0.003741251453996,0.003741251453996,75,0.0111495355048622,0.3001610384537623,1,9.7249505462316e-06,0.0004798574388051,4,0.0404938228428363,0.2905524462461472,1,0.0015886083012446,0.0016985062393359,72,0.01217324398458,0.0130153737962245,72,0.011354317702353,0.3322069525718689,1,8.87477008291171e-06,0.0004561773006571,4
border_physics_limited_splitnet_attn_darcy_0p001,recent_analysis\physics_tests\border\border_physics_limited_splitnet_attn_darcy_0p001_history.csv,splitnet_attn,splitnet_attn,splitnet,True,border,physics_limited,0.001,75,0.0008525170687323,0.0008825047631174,73,0.0406669863523581,0.2789695102434892,1,0.0008461943391758,0.0009849949005561,73,0.0064842480306441,0.0075478538249929,73,0.0216531408711885,0.3197061839776161,1,3.403964625156219e-06,1.6353520060455103e-05,1,0.0401100605726242,0.2949264556169509,1,0.001849397434853,0.0022559454431757,72,0.0141716281883418,0.0172869389876723,72,0.021607993543148,0.336596342921257,1,3.335752262501046e-06,1.0652070250216638e-05,1
border_physics_limited_splitnet_attn_darcy_0p01,recent_analysis\physics_tests\border\border_physics_limited_splitnet_attn_darcy_0p01_history.csv,splitnet_attn,splitnet_attn,splitnet,True,border,physics_limited,0.01,75,0.0006668067623813,0.0006673565143361,74,0.0578899575540652,0.1763121565947165,1,0.0007060831248497,0.0009765277052513,66,0.0054105987939506,0.0074829711363865,66,0.0332923873494832,0.2016511005468857,1,8.700183071852781e-05,0.0010143678727894,5,0.0568148892372846,0.1845024213194847,1,0.0015281564556062,0.0027508967905305,58,0.0117100115399807,0.0210796689614653,58,0.0332885473966598,0.2090299353003502,1,8.830839433358051e-05,0.0010325815877877,5
border_physics_limited_splitnet_attn_darcy_0p1,recent_analysis\physics_tests\border\border_physics_limited_splitnet_attn_darcy_0p1_history.csv,splitnet_attn,splitnet_attn,splitnet,True,border,physics_limited,0.1,75,0.0005272911803331,0.0005272911803331,75,0.0563320604463418,0.1526339676899787,6,0.0004539854797677,0.0004539854797677,75,0.0034788160178905,0.0034788160178905,75,0.0247722551322136,0.175020110912812,1,2.4781532864346027e-05,0.0006857941327138,5,0.056271918490529,0.1622408658266067,1,0.0011417028901632,0.0011417028901632,75,0.0087486814707517,0.0087486814707517,75,0.024780423566699,0.1852779403328895,1,1.7277265396842267e-05,0.0007088763522915,5
border_physics_limited_splitnet_attn_darcy_1p0,recent_analysis\physics_tests\border\border_physics_limited_splitnet_attn_darcy_1p0_history.csv,splitnet_attn,splitnet_attn,splitnet,True,border,physics_limited,1.0,75,0.0005626585461402,0.0005626585461402,75,0.036352799154627,0.167717980268674,4,0.000427407439416,0.000427407439416,75,0.0032751528749194,0.0032751528749194,75,0.0034364766250245,0.1923985897730558,1,8.914480636471686e-06,0.0001174802918028,1,0.0450015939772129,0.1597960561513901,1,0.0012356344959698,0.0017045383690856,71,0.0094684637617319,0.013061596872285,71,0.0034361293539404,0.1818188861012458,1,8.695261112734442e-06,0.0001977243489818,1
border_physics_limited_splitnet_attn_darcy_10p0,recent_analysis\physics_tests\border\border_physics_limited_splitnet_attn_darcy_10p0_history.csv,splitnet_attn,splitnet_attn,splitnet,True,border,physics_limited,10.0,75,0.0009523993925167,0.0009555642131883,74,0.0771384032873006,0.1615739728395755,3,0.0008617738599124,0.000873538525178,70,0.0066036312267757,0.006693781986355,70,0.0639315229386855,0.1848193617203296,3,4.622608591885998e-06,6.882557243396803e-06,1,0.0765266358852386,0.1938927605748176,3,0.0014863159623928,0.0016349799931049,69,0.0113893944770097,0.0125285826623439,69,0.0644720699638128,0.2211130261421203,3,4.568214444589103e-06,8.444525201412035e-06,1
border_physics_limited_splitnet_attn_darcy_100p0,recent_analysis\physics_tests\border\border_physics_limited_splitnet_attn_darcy_100p0_history.csv,splitnet_attn,splitnet_attn,splitnet,True,border,physics_limited,100.0,75,0.0076357767773935,0.0076713730366184,71,0.0627838799204581,0.2301995754241943,7,0.0076140798031328,0.0076140798031328,75,0.0583454409661965,0.0583454409661965,75,0.0341381945480138,0.2559925241348071,1,1.2797094584016122e-07,7.112484715831577e-07,7,0.0613913130015134,0.2657533720135688,7,0.0080578882247209,0.0086541195400059,73,0.0617462713271379,0.0663150943815708,73,0.0340930543839931,0.295686337351799,1,1.1299722828539417e-07,1.202812211431592e-06,7
border_physics_limited_splitnet_attn_darcy_1000p0,recent_analysis\physics_tests\border\border_physics_limited_splitnet_attn_darcy_1000p0_history.csv,splitnet_attn,splitnet_attn,splitnet,True,border,physics_limited,1000.0,75,0.0011644954046903,0.0011644954046903,75,0.0329149397901999,0.2441350813859548,15,0.001158965873914,0.001158965873914,75,0.0088809647191411,0.0088809647191411,75,0.0007781471328762,0.2794435001336611,4,2.2238897128382188e-08,2.2238897128382188e-08,75,0.034420658275485,0.2641970530152321,4,0.0020350697101093,0.0020350697101093,75,0.0155944041907787,0.0155944041907787,75,0.000774977589026,0.3015088945627212,4,1.4156483274518904e-08,2.2258970844291073e-08,33
border_physics_limited_splitnet_attn_darcy_10000p0,recent_analysis\physics_tests\border\border_physics_limited_splitnet_attn_darcy_10000p0_history.csv,splitnet_attn,splitnet_attn,splitnet,True,border,physics_limited,10000.0,75,0.0223215364683897,0.0223215364683897,75,0.0329398703403197,0.0469612713234546,62,0.0222648759014331,0.0223338113954434,74,0.1706120799749325,0.1711403204080386,74,0.0039729537884107,0.0283237031350533,50,7.879530909515591e-10,2.4208917548680833e-09,64,0.0333408189937472,0.0468803692609071,62,0.0223363945260643,0.0223363945260643,75,0.171160115301609,0.171160115301609,75,0.0041526525281369,0.0282276909798383,50,3.3041871017047703e-09,6.413822717377116e-09,64
border_pressure_physics_limited_attn_unet_darcy_0p0,recent_analysis_unet\physics_tests\border_pressure\border_pressure_physics_limited_attn_unet_darcy_0p0_history.csv,attn_unet,attn_unet,small_unet,True,border_pressure,physics_limited,0.0,75,0.0003019625847884,0.000361036759643,73,0.0371166651065533,0.0685646838675706,5,0.0002871269904202,0.0008110832975198,73,0.002176547760311,0.0061484469244113,73,0.0348681907336681,0.0780501281603788,5,0.0001852993285492,0.0037721342598207,1,0.0429251618683338,0.0809329494833946,5,0.0009152757993433,0.0013367262959945,44,0.0069354160223156,0.010129065811634,44,0.0432975269854068,0.0916981995105743,5,0.0001859359792433,0.0048035451676696,1
border_pressure_physics_limited_attn_unet_darcy_0p001,recent_analysis_unet\physics_tests\border_pressure\border_pressure_physics_limited_attn_unet_darcy_0p001_history.csv,attn_unet,attn_unet,small_unet,True,border_pressure,physics_limited,0.001,75,0.0001966602091367,0.0002449342401889,74,0.0275234816930232,0.1145508711536725,2,0.0001919089601216,0.0002368120465409,74,0.0014548553258347,0.0017951670795297,74,0.0119885800119776,0.1316865552694369,2,4.883815684782652e-05,0.0018274394037106,1,0.0306736841797828,0.1292651332914829,2,0.0010753552487585,0.0012972011230885,73,0.008146503707394,0.0098306016996502,73,0.0167498769238591,0.1474218741059303,2,4.899001978628803e-05,0.0017815410741604,1
border_pressure_physics_limited_attn_unet_darcy_0p01,recent_analysis_unet\physics_tests\border_pressure\border_pressure_physics_limited_attn_unet_darcy_0p01_history.csv,attn_unet,attn_unet,small_unet,True,border_pressure,physics_limited,0.01,75,0.0003860865455443,0.0003959664258544,74,0.076566474368939,0.1186331785642183,27,0.0003570696437516,0.0003570696437516,75,0.0027067228638304,0.0027067228638304,75,0.085592120885849,0.1362514148155848,27,3.931566644519663e-05,0.0015891988773663,1,0.0849877260625362,0.1288275569677353,54,0.0007186252158135,0.0010961116524413,58,0.0054456146201118,0.0083064936101436,58,0.0967096768319606,0.1471517190337181,54,3.952405604650267e-05,0.0016100491746328,1
border_pressure_physics_limited_attn_unet_darcy_0p1,recent_analysis_unet\physics_tests\border_pressure\border_pressure_physics_limited_attn_unet_darcy_0p1_history.csv,attn_unet,attn_unet,small_unet,True,border_pressure,physics_limited,0.1,75,0.0003802940728536,0.0004088912220397,66,0.0360098285361742,0.1426398152342209,1,0.0002898239505996,0.0002912401243333,65,0.0021965731627857,0.0022077307445355,65,0.0124672870032298,0.1639849064059746,1,0.0005164102095967,0.0007323966994404,73,0.0356018237769603,0.1528264135122299,1,0.0008290483558084,0.0015288401744328,63,0.0062816068995743,0.0115825301967561,63,0.0124724831432104,0.1743063986301422,1,0.0004901057604001,0.000733813655097,10
border_pressure_physics_limited_attn_unet_darcy_1p0,recent_analysis_unet\physics_tests\border_pressure\border_pressure_physics_limited_attn_unet_darcy_1p0_history.csv,attn_unet,attn_unet,small_unet,True,border_pressure,physics_limited,1.0,75,0.0004975335994878,0.0004975335994878,75,0.0354367851828917,0.1377044343031369,1,0.0004280077126354,0.0004600329355945,73,0.0032446329446079,0.0034862712730104,73,0.0076983271715923,0.1581087005444062,1,2.3940739899840897e-05,7.070627179928124e-05,1,0.0362423356622457,0.1518284618854522,1,0.0009191289136651,0.0010842269461136,69,0.0069644797127693,0.0082139883656054,69,0.0078398951794952,0.1736703336238861,1,2.3440035147359597e-05,6.803249852964655e-05,1
border_pressure_physics_limited_attn_unet_darcy_10p0,recent_analysis_unet\physics_tests\border_pressure\border_pressure_physics_limited_attn_unet_darcy_10p0_history.csv,attn_unet,attn_unet,small_unet,True,border_pressure,physics_limited,10.0,75,0.0009581064790463,0.0009581064790463,75,0.032283950310487,0.126911882406626,4,0.0008451323015973,0.0008610517043286,71,0.0064047282585539,0.0065248494323056,71,0.0185310770876896,0.1452147085697223,4,8.48373200567902e-06,9.35374403828367e-06,74,0.0324627742171287,0.1388598032295704,4,0.0012063705362379,0.001310081873089,62,0.0091384748928248,0.0099281013943254,62,0.0188197635114192,0.1584601640701294,4,8.069241312114173e-06,8.47350170261052e-06,74
border_pressure_physics_limited_attn_unet_darcy_100p0,recent_analysis_unet\physics_tests\border_pressure\border_pressure_physics_limited_attn_unet_darcy_100p0_history.csv,attn_unet,attn_unet,small_unet,True,border_pressure,physics_limited,100.0,75,0.0015529399045193,0.0015529399045193,75,0.0353607031970452,0.2109777763103827,1,0.0014340908517344,0.0015653644640667,66,0.0108699075495585,0.0118657283914776,66,0.0026414743744027,0.241241272061299,1,2.99320300328896e-07,8.821422374566258e-07,1,0.036188793182373,0.2545773699879646,1,0.0014475987642072,0.0020094593404792,68,0.0109677798114717,0.0152299071662127,68,0.0026369872968643,0.2909571617841721,1,2.8790151986868293e-07,1.1417471398544877e-06,1
border_pressure_physics_limited_prof_unet_darcy_0p0,recent_analysis_prof_unet\physics_tests\border_pressure\border_pressure_physics_limited_prof_unet_darcy_0p0_history.csv,prof_unet,prof_unet,prof_unet,False,border_pressure,physics_limited,0.0,75,0.000458868340595,0.0005268509617636,62,0.0239533089960996,0.285572091738383,2,0.0004586296369476,0.0005368521296753,61,0.003476422972595,0.004068727306544,61,0.0100933623810609,0.3283617611114795,2,5.823150646532528e-05,0.0015845534493191,1,0.0231773005798459,0.3032050460577011,2,0.0009418534173164,0.0017632388160564,34,0.0071349856909364,0.0133633938618004,34,0.010096519254148,0.3472637742757797,2,5.621594027616084e-05,0.0015845109941437,1
border_pressure_physics_limited_prof_unet_darcy_0p001,recent_analysis_prof_unet\physics_tests\border_pressure\border_pressure_physics_limited_prof_unet_darcy_0p001_history.csv,prof_unet,prof_unet,prof_unet,False,border_pressure,physics_limited,0.001,75,0.0004361546508824,0.0004811684656231,72,0.199771346954199,0.2577796983413207,4,0.0004245643309938,0.0004251720973302,72,0.0032176944391372,0.0032221141677254,72,0.2270632921121059,0.2964776257673899,4,0.0008913673675404,0.0014740418827829,1,0.2067429468035698,0.2728335827589035,4,0.0011016492149792,0.0014554371824488,55,0.0083442232571542,0.0110266054049134,55,0.2350991249084472,0.3126454174518585,4,0.000888979434967,0.0014932627324014,1
border_pressure_physics_limited_prof_unet_darcy_0p01,recent_analysis_prof_unet\physics_tests\border_pressure\border_pressure_physics_limited_prof_unet_darcy_0p01_history.csv,prof_unet,prof_unet,prof_unet,False,border_pressure,physics_limited,0.01,75,0.0004540918945657,0.0005147603044931,63,0.0651301053854135,0.2843599678614201,1,0.0004508903262038,0.0004631497565871,73,0.0034170800772232,0.0035096316072994,73,0.0635976990063985,0.3270591077132103,1,0.0002423790820802,0.001401271074055,1,0.0647914841771125,0.2958093404769897,1,0.0010209917614702,0.0015981937292963,20,0.0077349074184894,0.0121135463938117,20,0.0637003883719444,0.3389281451702118,1,0.0002420790362521,0.0014073733589611,1
border_pressure_physics_limited_prof_unet_darcy_0p1,recent_analysis_prof_unet\physics_tests\border_pressure\border_pressure_physics_limited_prof_unet_darcy_0p1_history.csv,prof_unet,prof_unet,prof_unet,False,border_pressure,physics_limited,0.1,75,0.0005136367421633,0.0005136367421633,75,0.1594244493887974,0.2705186567245385,5,0.0004562308902864,0.000496664238222,70,0.0034580311546914,0.0037658355700281,70,0.1804079562425613,0.3110473125408857,5,0.0004822903697808,0.0006361370085356,63,0.1629278361797332,0.2925306916236877,5,0.0008058443374466,0.0014340985217131,16,0.0061067360453307,0.0108719102106988,16,0.1846195384860038,0.3353316873311996,5,0.0004706352425273,0.0006243577459827,63
